date,temperature_c,rainfall_mm
2008-03-28,26.62,1.95
2008-03-29,26.75,1.9
2008-03-30,26.15,11.5
2008-03-31,26.14,3.4
2008-04-01,26.32,1.78
2008-04-02,26.53,3.83
2008-04-03,26.9,2.86
2008-04-04,26.2,4.88
2008-04-05,26.21,3.8
2008-04-06,25.56,6.16
2008-04-07,25.16,18.17
2008-04-08,25.25,14.62
2008-04-09,24.95,13.95
2008-04-10,25.03,7.73
2008-04-11,25.34,18.81
2008-04-12,25.11,15.17
2008-04-13,26.4,3.07
2008-04-14,26.25,0.9
2008-04-15,26.66,3.86
2008-04-16,26.44,6.18
2008-04-17,26.87,1.28
2008-04-18,26.76,4.66
2008-04-19,26.7,2.17
2008-04-20,26.45,0.94
2008-04-21,27.26,0.0
2008-04-22,26.99,0.0
2008-04-23,27.03,0.0
2008-04-24,26.55,2.54
2008-04-25,26.26,9.89
2008-04-26,26.06,27.06
2008-04-27,25.48,6.68
2008-04-28,26.02,3.05
2008-04-29,26.33,0.29
2008-04-30,26.79,0.01
2008-05-01,26.85,0.01
2008-05-02,26.69,0.0
2008-05-03,26.91,0.01
2008-05-04,26.6,0.0
2008-05-05,26.51,0.01
2008-05-06,25.86,0.01
2008-05-07,26.28,0.02
2008-05-08,26.13,0.14
2008-05-09,25.77,0.09
2008-05-10,26.47,0.02
2008-05-11,26.35,0.02
2008-05-12,26.63,0.47
2008-05-13,26.34,0.38
2008-05-14,26.39,0.12
2008-05-15,26.23,0.01
2008-05-16,26.23,0.0
2008-05-17,26.41,0.0
2008-05-18,26.79,0.0
2008-05-19,26.46,0.1
2008-05-20,26.69,0.05
2008-05-21,26.67,0.0
2008-05-22,26.51,0.65
2008-05-23,26.5,2.43
2008-05-24,25.83,1.05
2008-05-25,26.21,0.07
2008-05-26,26.09,0.06
2008-05-27,26.27,0.11
2008-05-28,26.08,0.08
2008-05-29,26.34,0.06
2008-05-30,26.42,0.06
2008-05-31,26.07,0.49
2008-06-01,26.01,5.06
2008-06-02,26.35,1.82
2008-06-03,25.68,2.99
2008-06-04,26.04,1.45
2008-06-05,26.43,0.09
2008-06-06,26.28,0.7
2008-06-07,25.85,0.4
2008-06-08,26.07,7.14
2008-06-09,25.23,4.62
2008-06-10,25.68,0.42
2008-06-11,26.19,0.58
2008-06-12,25.84,0.13
2008-06-13,26.43,0.01
2008-06-14,26.02,0.02
2008-06-15,26.32,0.0
2008-06-16,26.55,0.0
2008-06-17,26.69,0.79
2008-06-18,26.64,1.33
2008-06-19,26.48,0.79
2008-06-20,26.81,0.55
2008-06-21,26.61,0.59
2008-06-22,26.54,1.81
2008-06-23,26.28,0.99
2008-06-24,26.46,0.0
2008-06-25,26.08,0.48
2008-06-26,26.72,0.43
2008-06-27,26.67,0.01
2008-06-28,26.81,0.43
2008-06-29,26.84,0.4
2008-06-30,27.12,0.48
2008-07-01,25.61,1.55
2008-07-02,27.05,0.0
2008-07-03,27.41,0.0
2008-07-04,26.59,0.0
2008-07-05,27.18,0.06
2008-07-06,27.48,0.24
2008-07-07,27.28,0.3
2008-07-08,26.91,0.06
2008-07-09,27.13,0.01
2008-07-10,27.44,0.0
2008-07-11,27.2,1.03
2008-07-12,27.48,0.44
2008-07-13,27.12,0.0
2008-07-14,27.17,1.47
2008-07-15,26.67,5.9
2008-07-16,26.48,1.3
2008-07-17,27.23,0.14
2008-07-18,26.75,16.62
2008-07-19,26.04,6.19
2008-07-20,26.19,0.66
2008-07-21,26.11,0.24
2008-07-22,26.12,5.64
2008-07-23,26.08,3.03
2008-07-24,26.43,0.26
2008-07-25,25.87,0.07
2008-07-26,25.89,0.45
2008-07-27,25.62,2.61
2008-07-28,25.83,2.62
2008-07-29,26.3,1.75
2008-07-30,26.47,1.57
2008-07-31,26.83,0.09
2008-08-01,26.44,0.12
2008-08-02,26.47,0.03
2008-08-03,26.76,0.19
2008-08-04,26.54,0.65
2008-08-05,27.01,0.34
2008-08-06,27.37,0.01
2008-08-07,26.73,0.0
2008-08-08,26.83,0.04
2008-08-09,27.37,0.05
2008-08-10,27.09,0.01
2008-08-11,27.4,0.99
2008-08-12,26.93,1.39
2008-08-13,27.13,0.22
2008-08-14,26.17,1.89
2008-08-15,26.91,1.93
2008-08-16,26.95,0.23
2008-08-17,27.23,0.45
2008-08-18,27.09,1.24
2008-08-19,27.38,0.01
2008-08-20,26.84,0.0
2008-08-21,27.19,1.76
2008-08-22,27.21,0.69
2008-08-23,27.22,0.03
2008-08-24,27.08,0.05
2008-08-25,26.73,3.86
2008-08-26,26.55,1.37
2008-08-27,26.53,0.89
2008-08-28,26.87,0.33
2008-08-29,27.49,1.95
2008-08-30,26.49,7.33
2008-08-31,26.56,7.68
2008-09-01,26.71,1.3
2008-09-02,27.05,0.02
2008-09-03,27.32,0.25
2008-09-04,26.81,1.2
2008-09-05,26.86,0.58
2008-09-06,26.86,0.03
2008-09-07,26.7,2.02
2008-09-08,25.76,3.16
2008-09-09,27.12,0.57
2008-09-10,27.58,0.02
2008-09-11,27.19,1.99
2008-09-12,26.96,0.48
2008-09-13,27.53,0.02
2008-09-14,27.86,0.01
2008-09-15,27.8,0.0
2008-09-16,27.6,0.0
2008-09-17,28.39,0.0
2008-09-18,28.76,0.0
2008-09-19,28.1,0.0
2008-09-20,27.27,0.98
2008-09-21,27.0,1.94
2008-09-22,27.77,0.0
2008-09-23,28.45,0.0
2008-09-24,28.16,0.0
2008-09-25,28.33,0.0
2008-09-26,27.94,0.0
2008-09-27,28.06,0.99
2008-09-28,28.42,0.45
2008-09-29,28.11,0.0
2008-09-30,28.51,0.0
2008-10-01,28.51,0.0
2008-10-02,28.89,0.0
2008-10-03,29.1,0.44
2008-10-04,28.9,13.54
2008-10-05,27.62,12.77
2008-10-06,28.7,1.36
2008-10-07,27.73,6.17
2008-10-08,28.02,2.5
2008-10-09,28.01,2.43
2008-10-10,28.8,1.26
2008-10-11,26.78,8.69
2008-10-12,26.08,11.5
2008-10-13,26.91,1.55
2008-10-14,27.51,13.31
2008-10-15,26.63,12.85
2008-10-16,26.87,10.84
2008-10-17,26.2,7.64
2008-10-18,26.32,11.18
2008-10-19,26.27,14.67
2008-10-20,26.21,6.15
2008-10-21,25.59,21.63
2008-10-22,25.78,12.71
2008-10-23,26.35,10.72
2008-10-24,26.27,10.76
2008-10-25,26.39,2.78
2008-10-26,25.97,6.86
2008-10-27,25.74,0.0
2008-10-28,26.29,0.0
2008-10-29,26.08,0.0
2008-10-30,25.45,0.0
2008-10-31,24.43,0.0
2008-11-01,25.04,0.0
2008-11-02,25.31,0.0
2008-11-03,26.15,0.0
2008-11-04,26.48,0.0
2008-11-05,26.01,0.0
2008-11-06,26.39,0.0
2008-11-07,27.0,2.65
2008-11-08,27.23,1.45
2008-11-09,26.62,5.65
2008-11-10,25.66,8.9
2008-11-11,25.87,2.73
2008-11-12,24.4,22.11
2008-11-13,24.62,2.81
2008-11-14,25.51,3.09
2008-11-15,25.67,0.0
2008-11-16,26.12,0.0
2008-11-17,25.86,2.2
2008-11-18,26.06,2.43
2008-11-19,25.62,1.68
2008-11-20,25.67,9.31
2008-11-21,25.32,2.12
2008-11-22,25.46,1.51
2008-11-23,25.06,18.07
2008-11-24,24.38,37.32
2008-11-25,24.85,23.65
2008-11-26,25.23,14.83
2008-11-27,25.78,14.62
2008-11-28,25.73,3.8
2008-11-29,24.9,1.82
2008-11-30,25.1,1.75
2008-12-01,25.39,0.09
2008-12-02,24.51,0.0
2008-12-03,24.22,1.91
2008-12-04,24.69,1.44
2008-12-05,24.34,1.13
2008-12-06,24.54,8.88
2008-12-07,24.6,38.26
2008-12-08,25.68,12.26
2008-12-09,25.3,21.04
2008-12-10,25.47,5.11
2008-12-11,24.81,0.62
2008-12-12,24.08,0.1
2008-12-13,24.07,0.3
2008-12-14,24.69,1.38
2008-12-15,24.86,11.33
2008-12-16,24.18,18.22
2008-12-17,24.49,0.11
2008-12-18,24.61,7.55
2008-12-19,24.79,3.15
2008-12-20,24.0,0.35
2008-12-21,23.69,0.21
2008-12-22,24.21,0.99
2008-12-23,24.02,6.97
2008-12-24,23.99,2.25
2008-12-25,23.72,0.05
2008-12-26,23.57,0.91
2008-12-27,22.98,0.03
2008-12-28,22.63,0.0
2008-12-29,22.53,0.0
2008-12-30,22.04,0.0
2008-12-31,22.38,0.0
2009-01-01,22.44,0.0
2009-01-02,22.81,0.0
2009-01-03,22.94,0.0
2009-01-04,23.35,0.0
2009-01-05,23.65,0.29
2009-01-06,24.27,11.6
2009-01-07,24.41,0.67
2009-01-08,24.22,4.23
2009-01-09,24.03,31.63
2009-01-10,24.26,3.3
2009-01-11,23.85,0.43
2009-01-12,23.55,0.41
2009-01-13,23.95,1.15
2009-01-14,23.77,1.0
2009-01-15,23.53,0.01
2009-01-16,23.46,0.08
2009-01-17,23.79,0.02
2009-01-18,24.05,0.04
2009-01-19,23.87,0.02
2009-01-20,23.61,0.0
2009-01-21,23.58,0.0
2009-01-22,23.21,0.0
2009-01-23,23.63,0.0
2009-01-24,23.49,0.01
2009-01-25,24.57,0.12
2009-01-26,25.86,1.5
2009-01-27,25.52,0.44
2009-01-28,25.56,0.47
2009-01-29,24.37,0.03
2009-01-30,23.76,0.0
2009-01-31,24.0,0.0
2009-02-01,24.02,0.0
2009-02-02,23.34,0.0
2009-02-03,23.62,0.0
2009-02-04,24.33,0.0
2009-02-05,23.74,0.0
2009-02-06,23.6,0.0
2009-02-07,24.02,0.0
2009-02-08,24.6,0.0
2009-02-09,24.69,0.0
2009-02-10,24.1,0.0
2009-02-11,25.33,0.01
2009-02-12,25.83,0.03
2009-02-13,24.57,0.0
2009-02-14,24.27,0.0
2009-02-15,25.23,0.0
2009-02-16,25.38,0.0
2009-02-17,25.22,0.0
2009-02-18,25.74,0.0
2009-02-19,26.13,0.0
2009-02-20,27.22,0.02
2009-02-21,27.39,0.02
2009-02-22,27.65,0.0
2009-02-23,28.1,0.01
2009-02-24,28.69,0.0
2009-02-25,28.8,0.0
2009-02-26,28.57,0.0
2009-02-27,27.59,0.0
2009-02-28,27.95,0.0
2009-03-01,27.95,0.0
2009-03-02,27.65,0.0
2009-03-03,27.81,0.0
2009-03-04,26.89,30.03
2009-03-05,27.43,0.0
2009-03-06,27.36,0.01
2009-03-07,26.78,0.0
2009-03-08,26.47,3.37
2009-03-09,24.77,22.6
2009-03-10,25.79,29.13
2009-03-11,26.04,13.66
2009-03-12,25.73,11.36
2009-03-13,25.98,9.34
2009-03-14,25.75,7.69
2009-03-15,25.47,2.28
2009-03-16,25.87,0.34
2009-03-17,26.03,3.89
2009-03-18,26.51,0.11
2009-03-19,26.97,0.0
2009-03-20,26.92,0.01
2009-03-21,27.22,2.8
2009-03-22,27.23,0.28
2009-03-23,26.93,0.84
2009-03-24,26.83,10.34
2009-03-25,27.08,4.97
2009-03-26,27.83,5.44
2009-03-27,28.09,8.21
2009-03-28,27.21,2.07
2009-03-29,27.32,2.36
2009-03-30,27.25,5.15
2009-03-31,27.91,2.11
2009-04-01,28.2,1.14
2009-04-02,28.37,1.01
2009-04-03,28.1,5.56
2009-04-04,27.54,7.8
2009-04-05,27.87,8.83
2009-04-06,28.28,3.75
2009-04-07,27.7,2.19
2009-04-08,27.29,0.68
2009-04-09,26.34,6.95
2009-04-10,25.5,39.73
2009-04-11,25.39,30.88
2009-04-12,25.68,12.69
2009-04-13,26.31,12.19
2009-04-14,26.65,1.49
2009-04-15,27.05,0.0
2009-04-16,27.75,0.0
2009-04-17,27.74,0.11
2009-04-18,27.65,0.02
2009-04-19,27.22,0.02
2009-04-20,26.71,0.01
2009-04-21,26.97,1.07
2009-04-22,27.31,0.77
2009-04-23,27.38,0.1
2009-04-24,27.86,0.1
2009-04-25,28.0,0.09
2009-04-26,28.3,4.41
2009-04-27,28.1,3.25
2009-04-28,27.87,7.85
2009-04-29,27.39,2.24
2009-04-30,27.33,0.65
2009-05-01,27.75,0.06
2009-05-02,27.53,0.03
2009-05-03,27.71,0.03
2009-05-04,27.98,0.07
2009-05-05,28.18,0.1
2009-05-06,28.05,0.04
2009-05-07,28.86,0.91
2009-05-08,28.21,0.63
2009-05-09,28.4,0.07
2009-05-10,27.86,0.06
2009-05-11,28.23,0.11
2009-05-12,29.24,0.06
2009-05-13,27.84,0.02
2009-05-14,27.85,0.0
2009-05-15,27.94,0.0
2009-05-16,27.73,0.01
2009-05-17,27.41,0.01
2009-05-18,27.9,2.17
2009-05-19,26.95,8.33
2009-05-20,26.88,4.98
2009-05-21,26.53,2.16
2009-05-22,27.43,0.85
2009-05-23,27.12,0.75
2009-05-24,27.29,4.1
2009-05-25,26.7,1.15
2009-05-26,26.91,1.21
2009-05-27,26.57,0.75
2009-05-28,27.76,0.1
2009-05-29,28.36,0.0
2009-05-30,27.74,2.25
2009-05-31,27.31,1.75
2009-06-01,27.63,0.25
2009-06-02,27.58,0.0
2009-06-03,28.41,0.0
2009-06-04,28.2,0.75
2009-06-05,27.33,3.89
2009-06-06,27.2,3.32
2009-06-07,27.03,1.56
2009-06-08,27.57,1.15
2009-06-09,27.84,0.24
2009-06-10,27.64,0.07
2009-06-11,27.58,0.98
2009-06-12,26.87,0.71
2009-06-13,27.15,1.09
2009-06-14,27.59,0.39
2009-06-15,27.34,0.16
2009-06-16,27.29,0.14
2009-06-17,28.1,0.03
2009-06-18,27.12,0.9
2009-06-19,26.52,1.47
2009-06-20,27.2,0.24
2009-06-21,27.22,0.03
2009-06-22,27.46,0.26
2009-06-23,26.78,0.31
2009-06-24,26.45,0.52
2009-06-25,26.31,2.3
2009-06-26,26.91,0.26
2009-06-27,27.0,0.73
2009-06-28,27.68,0.58
2009-06-29,27.31,0.66
2009-06-30,26.88,1.47
2009-07-01,26.72,0.98
2009-07-02,26.89,0.88
2009-07-03,27.11,0.14
2009-07-04,26.72,0.0
2009-07-05,26.85,0.07
2009-07-06,27.35,0.09
2009-07-07,26.5,0.02
2009-07-08,27.4,0.02
2009-07-09,27.06,0.02
2009-07-10,27.48,0.01
2009-07-11,27.77,0.0
2009-07-12,28.0,0.0
2009-07-13,27.93,0.05
2009-07-14,27.83,0.3
2009-07-15,26.83,1.49
2009-07-16,25.88,4.42
2009-07-17,25.98,3.87
2009-07-18,26.89,0.96
2009-07-19,27.03,0.0
2009-07-20,27.47,0.0
2009-07-21,27.87,0.0
2009-07-22,27.91,0.0
2009-07-23,27.93,0.0
2009-07-24,29.3,0.02
2009-07-25,28.44,0.52
2009-07-26,27.27,2.09
2009-07-27,27.9,0.15
2009-07-28,27.58,0.02
2009-07-29,28.5,0.01
2009-07-30,28.24,0.21
2009-07-31,27.61,0.56
2009-08-01,27.32,0.16
2009-08-02,27.25,0.1
2009-08-03,28.54,0.2
2009-08-04,28.14,0.1
2009-08-05,28.54,0.01
2009-08-06,28.03,0.28
2009-08-07,27.5,0.52
2009-08-08,27.39,0.27
2009-08-09,28.59,0.11
2009-08-10,28.82,0.07
2009-08-11,29.17,0.05
2009-08-12,28.42,1.41
2009-08-13,27.61,5.16
2009-08-14,26.87,5.46
2009-08-15,27.02,3.84
2009-08-16,26.78,19.12
2009-08-17,25.53,19.07
2009-08-18,26.78,4.61
2009-08-19,26.57,25.73
2009-08-20,26.68,10.16
2009-08-21,26.81,2.0
2009-08-22,26.33,1.55
2009-08-23,26.77,0.96
2009-08-24,26.82,0.67
2009-08-25,26.92,0.66
2009-08-26,27.29,0.08
2009-08-27,26.94,0.11
2009-08-28,26.97,0.45
2009-08-29,27.16,0.66
2009-08-30,26.71,3.24
2009-08-31,26.36,2.34
2009-09-01,26.58,1.47
2009-09-02,26.21,1.5
2009-09-03,26.79,0.51
2009-09-04,26.98,2.01
2009-09-05,26.89,3.5
2009-09-06,27.08,2.88
2009-09-07,27.09,0.87
2009-09-08,27.78,0.26
2009-09-09,27.64,0.01
2009-09-10,27.59,0.0
2009-09-11,28.44,0.0
2009-09-12,28.57,0.02
2009-09-13,27.77,0.03
2009-09-14,27.94,0.04
2009-09-15,27.66,0.02
2009-09-16,27.43,0.0
2009-09-17,27.36,0.03
2009-09-18,26.84,3.26
2009-09-19,26.51,1.59
2009-09-20,26.75,0.57
2009-09-21,27.39,5.42
2009-09-22,27.07,3.32
2009-09-23,27.02,0.39
2009-09-24,27.29,0.01
2009-09-25,27.24,0.0
2009-09-26,27.77,0.07
2009-09-27,27.24,0.01
2009-09-28,27.87,1.5
2009-09-29,26.91,6.06
2009-09-30,26.87,2.32
2009-10-01,26.81,2.83
2009-10-02,27.22,0.06
2009-10-03,27.68,0.0
2009-10-04,27.57,0.0
2009-10-05,27.84,0.0
2009-10-06,27.74,0.0
2009-10-07,27.76,0.0
2009-10-08,27.76,0.0
2009-10-09,28.31,0.0
2009-10-10,28.15,0.0
2009-10-11,28.56,0.92
2009-10-12,27.79,4.63
2009-10-13,27.29,13.73
2009-10-14,26.87,14.56
2009-10-15,27.6,4.97
2009-10-16,28.19,0.01
2009-10-17,28.48,0.02
2009-10-18,28.84,1.5
2009-10-19,28.05,12.84
2009-10-20,27.84,7.78
2009-10-21,27.6,1.94
2009-10-22,26.93,0.1
2009-10-23,27.07,0.0
2009-10-24,27.79,0.0
2009-10-25,28.44,0.01
2009-10-26,27.95,0.13
2009-10-27,28.54,0.85
2009-10-28,27.04,9.83
2009-10-29,27.16,5.7
2009-10-30,26.78,2.02
2009-10-31,26.2,17.1
2009-11-01,26.26,3.49
2009-11-02,26.7,6.06
2009-11-03,26.1,4.47
2009-11-04,25.87,21.17
2009-11-05,25.64,13.34
2009-11-06,26.55,52.65
2009-11-07,25.95,44.2
2009-11-08,25.73,33.14
2009-11-09,25.57,8.24
2009-11-10,24.59,0.01
2009-11-11,25.41,0.01
2009-11-12,25.89,0.02
2009-11-13,25.1,2.67
2009-11-14,25.36,7.42
2009-11-15,24.94,56.32
2009-11-16,25.67,6.33
2009-11-17,26.09,17.37
2009-11-18,24.45,10.52
2009-11-19,25.65,9.66
2009-11-20,24.68,17.95
2009-11-21,24.63,19.62
2009-11-22,24.61,9.11
2009-11-23,25.3,1.6
2009-11-24,25.55,3.52
2009-11-25,25.06,5.06
2009-11-26,24.35,0.61
2009-11-27,24.26,0.02
2009-11-28,24.5,1.56
2009-11-29,24.84,2.04
2009-11-30,25.18,4.03
2009-12-01,25.5,22.76
2009-12-02,25.4,22.23
2009-12-03,25.37,2.1
2009-12-04,25.06,0.93
2009-12-05,24.62,0.0
2009-12-06,24.24,0.0
2009-12-07,23.77,0.0
2009-12-08,25.12,0.0
2009-12-09,25.52,2.09
2009-12-10,24.74,0.95
2009-12-11,25.3,0.05
2009-12-12,25.72,17.11
2009-12-13,24.73,18.8
2009-12-14,25.17,0.19
2009-12-15,24.94,45.47
2009-12-16,25.05,22.1
2009-12-17,25.56,0.9
2009-12-18,25.04,0.35
2009-12-19,25.04,0.76
2009-12-20,25.18,1.46
2009-12-21,24.97,19.12
2009-12-22,24.62,21.59
2009-12-23,24.52,12.01
2009-12-24,25.04,4.84
2009-12-25,24.63,12.06
2009-12-26,24.39,13.51
2009-12-27,24.2,6.68
2009-12-28,24.48,0.01
2009-12-29,24.17,0.03
2009-12-30,23.47,0.0
2009-12-31,23.38,0.0
2010-01-01,23.76,0.09
2010-01-02,24.27,0.26
2010-01-03,23.45,1.01
2010-01-04,22.54,0.17
2010-01-05,21.6,0.0
2010-01-06,22.31,0.0
2010-01-07,23.63,0.35
2010-01-08,24.65,10.42
2010-01-09,25.05,15.85
2010-01-10,24.56,7.46
2010-01-11,25.03,3.65
2010-01-12,24.97,9.31
2010-01-13,25.01,13.58
2010-01-14,24.61,0.07
2010-01-15,23.91,0.04
2010-01-16,24.62,4.17
2010-01-17,24.45,1.08
2010-01-18,24.26,0.48
2010-01-19,23.97,0.01
2010-01-20,23.57,0.0
2010-01-21,23.27,0.0
2010-01-22,22.52,0.0
2010-01-23,22.43,0.0
2010-01-24,22.62,0.0
2010-01-25,22.99,0.0
2010-01-26,23.7,0.0
2010-01-27,24.84,1.11
2010-01-28,24.71,0.23
2010-01-29,24.46,0.48
2010-01-30,24.65,0.42
2010-01-31,24.6,0.81
2010-02-01,24.71,2.32
2010-02-02,24.5,0.86
2010-02-03,24.16,0.03
2010-02-04,23.67,0.0
2010-02-05,23.96,0.0
2010-02-06,24.04,0.0
2010-02-07,23.58,0.0
2010-02-08,23.04,0.0
2010-02-09,23.22,0.0
2010-02-10,24.84,0.17
2010-02-11,25.38,0.06
2010-02-12,24.97,0.01
2010-02-13,25.34,0.02
2010-02-14,24.68,0.0
2010-02-15,24.36,0.02
2010-02-16,25.11,15.76
2010-02-17,25.75,4.22
2010-02-18,25.28,0.0
2010-02-19,24.91,0.0
2010-02-20,25.03,0.0
2010-02-21,25.26,0.0
2010-02-22,25.57,0.0
2010-02-23,25.18,0.0
2010-02-24,24.88,0.0
2010-02-25,25.66,0.0
2010-02-26,25.49,0.0
2010-02-27,25.36,0.0
2010-02-28,25.83,0.0
2010-03-01,24.93,0.0
2010-03-02,24.45,0.0
2010-03-03,24.27,0.0
2010-03-04,25.78,0.0
2010-03-05,27.16,0.0
2010-03-06,27.47,0.0
2010-03-07,28.04,0.0
2010-03-08,28.08,0.0
2010-03-09,27.48,0.0
2010-03-10,27.46,0.0
2010-03-11,27.93,0.0
2010-03-12,28.19,0.0
2010-03-13,27.7,0.0
2010-03-14,28.27,0.0
2010-03-15,27.79,0.0
2010-03-16,27.55,0.0
2010-03-17,27.14,0.0
2010-03-18,27.88,0.0
2010-03-19,28.59,0.0
2010-03-20,28.74,0.0
2010-03-21,28.96,0.0
2010-03-22,29.49,0.16
2010-03-23,30.04,0.05
2010-03-24,29.42,0.83
2010-03-25,29.04,2.6
2010-03-26,28.85,8.02
2010-03-27,27.15,24.07
2010-03-28,27.6,7.27
2010-03-29,28.83,2.23
2010-03-30,29.03,4.33
2010-03-31,28.38,2.89
2010-04-01,29.34,0.13
2010-04-02,28.92,0.01
2010-04-03,29.63,0.03
2010-04-04,28.97,4.28
2010-04-05,28.18,9.27
2010-04-06,28.2,4.1
2010-04-07,27.74,8.65
2010-04-08,27.47,2.61
2010-04-09,28.09,1.61
2010-04-10,28.59,1.87
2010-04-11,29.73,0.65
2010-04-12,29.64,0.42
2010-04-13,29.58,0.6
2010-04-14,28.47,0.46
2010-04-15,30.06,0.96
2010-04-16,29.32,10.39
2010-04-17,28.07,38.58
2010-04-18,28.74,10.86
2010-04-19,27.02,4.1
2010-04-20,28.16,0.25
2010-04-21,28.34,0.67
2010-04-22,28.46,1.51
2010-04-23,27.48,5.72
2010-04-24,27.5,8.8
2010-04-25,28.69,3.57
2010-04-26,27.58,13.23
2010-04-27,27.81,17.54
2010-04-28,27.93,5.88
2010-04-29,28.16,4.95
2010-04-30,28.02,33.15
2010-05-01,27.36,23.06
2010-05-02,28.14,1.73
2010-05-03,27.59,5.31
2010-05-04,26.74,2.48
2010-05-05,27.39,0.73
2010-05-06,27.06,3.35
2010-05-07,27.48,7.91
2010-05-08,27.24,10.75
2010-05-09,27.19,2.69
2010-05-10,27.67,3.02
2010-05-11,27.71,2.11
2010-05-12,27.85,0.91
2010-05-13,28.06,1.54
2010-05-14,26.87,3.11
2010-05-15,27.71,1.19
2010-05-16,27.66,0.95
2010-05-17,27.5,6.65
2010-05-18,26.78,15.33
2010-05-19,26.99,6.32
2010-05-20,26.19,4.64
2010-05-21,26.31,1.1
2010-05-22,26.8,1.6
2010-05-23,26.7,2.57
2010-05-24,26.8,1.09
2010-05-25,26.79,0.97
2010-05-26,27.43,0.55
2010-05-27,27.6,0.06
2010-05-28,27.64,0.18
2010-05-29,27.59,0.2
2010-05-30,27.29,0.05
2010-05-31,27.64,0.04
2010-06-01,28.03,0.0
2010-06-02,28.02,0.02
2010-06-03,27.8,0.03
2010-06-04,27.97,0.08
2010-06-05,27.45,0.4
2010-06-06,27.19,0.33
2010-06-07,27.1,0.79
2010-06-08,26.02,0.27
2010-06-09,26.66,1.66
2010-06-10,26.45,2.56
2010-06-11,26.29,4.38
2010-06-12,26.5,4.48
2010-06-13,26.44,1.45
2010-06-14,26.65,2.13
2010-06-15,26.5,2.32
2010-06-16,26.3,2.23
2010-06-17,26.59,1.24
2010-06-18,26.82,0.15
2010-06-19,27.24,1.22
2010-06-20,27.44,4.08
2010-06-21,27.31,2.82
2010-06-22,27.12,1.73
2010-06-23,26.65,4.56
2010-06-24,27.38,1.85
2010-06-25,27.67,0.16
2010-06-26,27.91,0.1
2010-06-27,27.68,0.16
2010-06-28,27.72,0.3
2010-06-29,27.5,1.38
2010-06-30,26.56,2.69
2010-07-01,26.47,2.78
2010-07-02,26.95,2.51
2010-07-03,27.45,0.86
2010-07-04,27.63,0.56
2010-07-05,27.42,0.13
2010-07-06,26.86,0.31
2010-07-07,27.82,8.03
2010-07-08,27.11,6.27
2010-07-09,27.06,8.42
2010-07-10,27.6,19.14
2010-07-11,26.42,8.82
2010-07-12,26.29,0.39
2010-07-13,26.31,0.74
2010-07-14,26.36,1.87
2010-07-15,26.25,3.94
2010-07-16,26.46,3.23
2010-07-17,26.75,2.93
2010-07-18,26.84,2.72
2010-07-19,25.54,0.85
2010-07-20,25.54,0.72
2010-07-21,27.32,0.01
2010-07-22,27.17,0.67
2010-07-23,26.86,1.32
2010-07-24,27.13,0.49
2010-07-25,26.67,0.0
2010-07-26,26.96,0.0
2010-07-27,27.19,0.0
2010-07-28,26.03,0.81
2010-07-29,27.05,0.19
2010-07-30,26.74,0.04
2010-07-31,27.06,0.0
2010-08-01,27.24,0.0
2010-08-02,26.97,0.07
2010-08-03,26.68,0.13
2010-08-04,27.13,0.04
2010-08-05,27.69,0.0
2010-08-06,27.68,0.0
2010-08-07,27.32,0.0
2010-08-08,27.76,0.16
2010-08-09,27.48,0.15
2010-08-10,28.3,0.01
2010-08-11,27.4,4.41
2010-08-12,26.59,4.84
2010-08-13,27.01,1.4
2010-08-14,26.55,8.43
2010-08-15,25.68,7.75
2010-08-16,26.18,1.92
2010-08-17,26.78,0.05
2010-08-18,27.67,0.0
2010-08-19,26.52,5.61
2010-08-20,26.03,23.52
2010-08-21,24.72,38.67
2010-08-22,25.44,10.69
2010-08-23,26.53,0.0
2010-08-24,26.19,3.23
2010-08-25,25.61,0.59
2010-08-26,25.99,0.15
2010-08-27,25.96,0.08
2010-08-28,26.02,0.49
2010-08-29,26.23,8.43
2010-08-30,24.68,5.46
2010-08-31,26.09,0.57
2010-09-01,26.2,0.0
2010-09-02,26.39,0.05
2010-09-03,26.24,1.25
2010-09-04,26.25,0.25
2010-09-05,27.0,0.0
2010-09-06,26.9,0.04
2010-09-07,27.44,0.02
2010-09-08,27.23,0.0
2010-09-09,26.64,0.12
2010-09-10,26.26,1.5
2010-09-11,27.16,4.5
2010-09-12,26.43,8.07
2010-09-13,26.21,8.37
2010-09-14,26.21,1.18
2010-09-15,26.73,0.12
2010-09-16,26.86,0.04
2010-09-17,27.27,0.07
2010-09-18,26.51,0.68
2010-09-19,26.59,13.47
2010-09-20,26.69,13.93
2010-09-21,25.49,18.98
2010-09-22,25.28,11.19
2010-09-23,25.55,8.51
2010-09-24,25.55,4.42
2010-09-25,26.06,1.04
2010-09-26,26.5,1.6
2010-09-27,26.29,6.0
2010-09-28,25.93,57.85
2010-09-29,25.01,31.3
2010-09-30,25.42,19.07
2010-10-01,25.88,31.56
2010-10-02,24.81,35.77
2010-10-03,24.74,8.16
2010-10-04,25.5,3.09
2010-10-05,26.11,4.27
2010-10-06,25.74,7.44
2010-10-07,25.87,4.34
2010-10-08,26.26,3.37
2010-10-09,25.85,4.0
2010-10-10,25.5,0.53
2010-10-11,25.89,0.02
2010-10-12,25.46,0.07
2010-10-13,25.31,0.01
2010-10-14,25.48,0.0
2010-10-15,25.38,0.02
